schoolid_cps,schoolname_cps,fullname_cps,schoolname2_cps,isbe_name_cps,street_number_cps,street_direction_cps,street_name_cps,city_cps,state_cps,zip_cps,cps_unit_cps,oracleid_cps,school_category_cps,community_area_number_cps,community_area_cps,geographicarea_cps,geographic_area_number_cps,cook_county_district_cps,census_block_cps,latitude_cps,longitude_cps,ncessch_num_cps,ncessch_cps,census_tract_cps
400096,Rowe,Rowe Elementary School,Rowe,Rowe Elementary,1424,N,Cleaver St,Chicago,IL,60642,8077.0,66571,ES,24.0,West Town,Near North,10.0,1.0,170312416001010,41.907797772,-87.6640357412999,,_,17031241600
610107,Otis,James Otis Elementary School,Otis,Otis Elem School,525,N,Armour St,Chicago,IL,60642,5220.0,24791,ES,24.0,West Town,Near North,10.0,8.0,170312433002018,41.9785009929,-87.8120172661,170993001012,_170993001012,17031243300
400163,Kipp Bloom Chtr Campus,KIPP Charter Bloom,Kipp Bloom Chtr Campus,,5515,S,Lowe Ave,Chicago,IL,60621,9627.0,,MS,68.0,Englewood,Englewood,4.0,2.0,170318347003007,41.8824467602999,-87.6277730491,,_,17031834700
609780,Ames,Ames Middle School,Ames,Ames Middle School,1920,N,Hamlin Ave,Chicago,IL,60647,2090.0,41111,MS,22.0,Logan Square,Logan,9.0,8.0,170312229001004,41.8338264794999,-87.6506520970999,170993002618,_170993002618,17031222900
610234,Yates,Richard Yates Elementary School,Yates,Yates Elem School,1839,N,Richmond St,Chicago,IL,60647,6510.0,25911,ES,22.0,Logan Square,Logan,9.0,8.0,170312225001012,42.0075054013,-87.7783138193999,170993001176,_170993001176,17031222500
609827,Burnside,Burnside Elementary Scholastic Academy,Burnside,Burnside Elem Scholastic Academy,650,E,91st Pl,Chicago,IL,60619,2520.0,29021,ES,44.0,Chatham,Chatham,12.0,4.0,170314409001018,41.7144023589,-87.5670939688999,170993000635,_170993000635,17031440900
609740,Wells HS,Wells Community Academy High School,Wells HS,Wells Community Academy HS,936,N,Ashland Ave,Chicago,IL,60622,1640.0,51071,HS,24.0,West Town,Near North,10.0,1.0,170312421003000,41.9182675643,-87.6460460882999,170993001192,_170993001192,17031242100
,Lozano Leadership Academy - Mastery Campus,Instituto Charter Rudy Lozano - RLLAM,Lozano Leadership Academy - Mastery Campus,,2520,S,Western Ave,Chicago,IL,60608,9628.0,,HS,31.0,Lower West Side,Pilsen - Little Village,16.0,2.0,170318413002016,41.7526966442,-87.5508909663,,_,17031841300
610199,Colemon,Johnnie Colemon Elementary Academy,Colemon,Colemon  J Elem Academy,1441,W,119th St,Chicago,IL,60643,6170.0,26751,ES,53.0,West Pullman,Far South Side,22.0,5.0,170315304002004,41.8923771766,-87.6737219217999,170993004016,_170993004016,17031530400
610340,Chgo Acad HS,Chicago Academy High School,Chgo Acad HS,Chicago Academy High School,3400,N,Austin Ave,Chicago,IL,60634,7770.0,46481,HS,17.0,Dunning,Reed-Dunning,24.0,12.0,170311711001012,41.8862374964,-87.7154238419,170993005061,_170993005061,17031171100
610304,Phoenix Military HS,Phoenix Military Academy High School,Phoenix Military HS,Phoenix Military Academy HS,145,S,Campbell Ave,Chicago,IL,60612,7310.0,55011,HS,28.0,Near West Side,Near West,23.0,1.0,170312808001010,41.7653075455,-87.6413336827999,170993004715,_170993004715,17031280800
400119,Legal Prep Chtr - Academy,Legal Prep Charter Academy,Legal Prep Chtr - Academy,Legal Prep Academy Charter HS,,,,Chicago,IL,60624,9036.0,66641,HS,26.0,West Garfield Park,Garfield - West Humboldt,20.0,1.0,170312603001027,41.8818929926,-87.7338528673,,_,17031260300
609993,Lara,Agustin Lara Elementary Academy,Lara,Lara Elem Academy,4619,S,Wolcott Ave,Chicago,IL,60609,3980.0,23791,ES,61.0,New City,McKinley Park,17.0,7.0,170316103003025,41.8668750427999,-87.6285782988999,170993001612,_170993001612,17031610300
610221,Webster,Daniel Webster Elementary School,Webster,Webster Elem School,4055,W,Arthington St,Chicago,IL,60624,6380.0,25791,ES,26.0,West Garfield Park,Garfield - West Humboldt,20.0,2.0,170312610002028,41.6881589258999,-87.5360151861,170993001148,_170993001148,17031261000
609958,Gunsaulus,Frank W Gunsaulus Elementary Scholastic Academy,Gunsaulus,Gunsaulus Elem Scholastic Academy,4420,S,Sacramento Ave,Chicago,IL,60632,3690.0,29121,ES,58.0,Brighton Park,McKinley Park,17.0,7.0,170315805022008,41.7389207188,-87.6449886067999,170993000745,_170993000745,17031580502
610153,Ryder,William H Ryder Math & Science Specialty ES,Ryder,Ryder Elem Math & Sci Spec School,8716,S,Wallace St,Chicago,IL,60620,5670.0,25191,ES,71.0,Auburn Gresham,Auburn Gresham,5.0,4.0,170317115002009,41.8071423342,-87.6660736056,170993001065,_170993001065,17031711500
610120,Peck,Ferdinand Peck Elementary School,Peck,Peck Elem School,3826,W,58th St,Chicago,IL,60629,5340.0,24871,ES,62.0,West Elsdon,McKinley Park,17.0,7.0,170316204003004,41.7685557097,-87.5829177340999,170993001025,_170993001025,17031620400
609942,Goethe,Johann W von Goethe Elementary School,Goethe,Goethe Elem School,2236,N,Rockwell St,Chicago,IL,60647,3560.0,23341,ES,22.0,Logan Square,Logan,9.0,8.0,170312214001005,41.7253316277,-87.6237560589,170993000794,_170993000794,17031221400
609772,Addams,Jane Addams Elementary School,Addams,Addams Elem School,10810,S,Avenue H,Chicago,IL,60617,2020.0,22021,ES,52.0,East Side,Far East Side,2.0,4.0,170315205001002,41.7935651919,-87.6414185840999,170993000884,_170993000884,17031520500
609745,Southside HS,Southside Occupational Academy High School,Southside HS,Southside Occupational Acad Hs,7342,S,Hoyne Ave,Chicago,IL,60636,1700.0,49031,HS,67.0,West Englewood,Englewood,4.0,3.0,170316720004008,41.7805269301,-87.7179770874,170993005305,_170993005305,17031672000
400087,Yng Women - Chtr Campus,Young Women's Leadership Charter High School,Yng Women - Chtr Campus,Young Womens Leadership Chartr HS,2641,S,Calumet Ave,Chicago,IL,60616,2490.0,66171,HS,35.0,Douglas,Bronzeville,15.0,3.0,170318392001001,41.8445432736,-87.6187604881999,170993003981,_170993003981,17031839200
609760,Carver Military,George Washington Carver Military Academy HS,Carver Military,Carver Military Academy HS,13100,S,Doty Ave,Chicago,IL,60627,1850.0,46381,HS,54.0,Riverdale,Far South Side,22.0,4.0,170315401022003,41.8030814219,-87.7220649188,170993000671,_170993000671,17031540102
610129,Pickard,Josiah Pickard Elementary School,Pickard,Pickard Elem School,2301,W,21st Pl,Chicago,IL,60608,5430.0,24961,ES,31.0,Lower West Side,Pilsen - Little Village,16.0,7.0,170318412002034,41.981557604,-87.7125458043999,170993001034,_170993001034,17031841200
610038,Lincoln,Abraham Lincoln Elementary School,Lincoln,Lincoln Elem School,615,W,Kemper Pl,Chicago,IL,60614,4480.0,24191,ES,7.0,Lincoln Park,Lincoln Park,29.0,10.0,170310712001008,41.9068255735,-87.7545866804999,170993000918,_170993000918,17031071200
610090,Murray,Phillip Murray Elementary Language Academy,Murray,Murray Elem Language Academy,5335,S,Kenwood Ave,Chicago,IL,60615,5030.0,29221,ES,41.0,Hyde Park,Hyde Park,14.0,3.0,170314107001008,41.9209102466,-87.7218514096,170993000984,_170993000984,17031410700
609874,Dirksen,Everett McKinley Dirksen Elementary School,Dirksen,Dirksen Elem School,8601,W,Foster Ave,Chicago,IL,60656,2950.0,22871,ES,76.0,Ohare,Reed-Dunning,24.0,9.0,170317608034002,41.8560561577,-87.6579809592,170993001174,_170993001174,17031760803
610155,Sauganash,Sauganash Elementary School,Sauganash,Sauganash Elem School,6040,N,Kilpatrick Ave,Chicago,IL,60646,5690.0,25211,ES,12.0,Forest Glen,Sauganash,28.0,10.0,170311203004006,41.7519451212999,-87.6181030892,170993001067,_170993001067,17031120300
609735,Tilden HS,Edward Tilden Career Community Academy HS,Tilden HS,Tilden Career Communty Academy HS,4747,S,Union Ave,Chicago,IL,60609,1590.0,53121,HS,61.0,New City,McKinley Park,17.0,11.0,170318438001007,42.0026869267,-87.6692289262,170993001161,_170993001161,17031843800
400159,Christopher House Chtr School,Christopher Charter House ES,Christopher House Chtr School,,5235,W,Belden Ave,Chicago,IL,60639,9616.0,,HS,19.0,Belmont Cragin,Belmont Cragin,26.0,8.0,170311912001013,41.9222085955,-87.757522053,,_,17031191200
609927,Foster Park,Foster Park Elementary School,Foster Park,Foster Park Elem School,8530,S,Wood St,Chicago,IL,60620,3430.0,23261,ES,71.0,Auburn Gresham,Auburn Gresham,5.0,3.0,170317112003007,41.8711794585999,-87.7008560608,170993001186,_170993001186,17031711200
609991,Herzl,Theodore Herzl Elementary School,Herzl,Herzl Elem School,3711,W,Douglas Blvd,Chicago,IL,60623,3970.0,23771,ES,29.0,North Lawndale,North Lawndale,19.0,2.0,170318387004002,41.9589894447,-87.715595617,170993000847,_170993000847,17031838700
609805,Joplin,Scott Joplin Elementary School,Joplin,Joplin Elem School,7931,S,Honore St,Chicago,IL,60620,2330.0,22281,ES,71.0,Auburn Gresham,Auburn Gresham,5.0,3.0,170317105003000,41.950753083,-87.6649670813,170993001156,_170993001156,17031710500
610524,Alcott HS,Alcott High School for the Humanities,Alcott HS,Alcott Humanities High School,2957,N,Hoyne Ave,Chicago,IL,60618,8035.0,22041,HS,5.0,North Center,Lincoln Park,29.0,8.0,170310514002003,41.7712216704,-87.6664932336999,170993006072,_170993006072,17031051400
610569,Ombudsman 1 HS,Ombudsman #1,Ombudsman 1 HS,,,,,Chicago,IL,60629,9634.0,,HS,66.0,Chicago Lawn,Chicago Lawn,8.0,7.0,170316604002015,41.8664504126999,-87.7066031327999,,_,17031660400
400108,Cics - Hawkins,Chicago Intl Charter - Larry Hawkins,Cics - Hawkins,Chicago International Charter,801,E,133rd Pl,Chicago,IL,60827,8110.0,66077,HS,54.0,Riverdale,Far South Side,22.0,5.0,170315401013007,41.6531668985999,-87.6018856013999,170993003505,_170993003505,17031540101
609956,Grimes,Robert L Grimes Elementary School,Grimes,Grimes Elem School,5450,W,64th Pl,Chicago,IL,60638,3680.0,23461,ES,64.0,Clearing,MDW,7.0,11.0,170316407004016,41.8707696035,-87.7186664556,170993000812,_170993000812,17031640700
609724,Mather HS,Stephen T Mather High School,Mather HS,Mather High School,5835,N,Lincoln Ave,Chicago,IL,60659,1480.0,46241,HS,2.0,West Ridge,Ravenswood,30.0,10.0,170310207011000,41.8709663946999,-87.6998962076999,170993000977,_170993000977,17031020701
610051,Northwest,Northwest Middle School,Northwest,Northwest Middle School,5252,W,Palmer St,Chicago,IL,60639,4600.0,41121,MS,19.0,Belmont Cragin,Belmont Cragin,26.0,8.0,170311912001013,41.7595476520999,-87.5907490421,170993003567,_170993003567,17031191200
400129,Yccs Chtr - Houston,YCCS-Charles Hamilton Houston Alternative HS,Yccs Chtr - Houston,Youth Connections Charter HS,4701,S,King Dr,Chicago,IL,60615,9046.0,66613,HS,38.0,Grand Boulevard,Bronzeville,15.0,3.0,170313812002018,41.8093305545,-87.6165139708,170993003473,_170993003473,17031381200
610256,Robinson,Jackie Robinson Elementary School,Robinson,Robinson Elem School,4225,S,Lake Park Ave,Chicago,IL,60653,6780.0,26061,ES,36.0,Oakland,Bronzeville,15.0,3.0,170318364001018,41.8798972542999,-87.6803158788,170993000694,_170993000694,17031836400
610518,Voise HS,VOISE Academy High School,Voise HS,VOISE Academy High School,231,N,Pine Ave,Chicago,IL,60644,1145.0,46621,HS,25.0,Austin,Austin,25.0,1.0,170312519003008,41.8281457905999,-87.6327202981999,170993005984,_170993005984,17031251900
609983,Hedges,James Hedges Elementary School,Hedges,Hedges Elem School,4747,S,Winchester Ave,Chicago,IL,60609,3900.0,23681,ES,61.0,New City,McKinley Park,17.0,7.0,170316114003005,41.8395953763999,-87.6403040601999,170993000837,_170993000837,17031611400
610319,Evergreen,Evergreen Academy Middle School,Evergreen,Evergreen Academy Elem School,3537,S,Paulina St,Chicago,IL,60609,7490.0,26461,MS,59.0,Mckinley Park,McKinley Park,17.0,11.0,170315907002018,41.7260800211,-87.5821808893999,170993005489,_170993005489,17031590700
400085,Uno Chtr - Major Hector P.Garcia,UNO Charter School - Major Hector P.Garcia MD Campus,Uno Chtr - Major Hector P.Garcia,UNO Network Charter Schools,4248,W,47th St,Chicago,IL,60632,3343.0,66394,HS,57.0,Archer Heights,McKinley Park,17.0,11.0,170315702001016,41.8078400695999,-87.7303591385,170993003555,_170993003555,17031570200
609951,Ariel,Ariel Elementary Community Academy,Ariel,Ariel Elem Community Academy,1119,E,46th St,Chicago,IL,60653,3640.0,23421,ES,39.0,Kenwood,Bronzeville,15.0,3.0,170313902001006,41.9487642821,-87.757078851,170993001607,_170993001607,17031390200
610269,Mccutcheon,John T McCutcheon Elementary School,Mccutcheon,Mccutcheon Elem School,4865,N,Sheridan Rd,Chicago,IL,60640,6910.0,26201,ES,3.0,Uptown,Ravenswood,30.0,10.0,170310313004002,41.7798999846,-87.6172508357999,170993000956,_170993000956,17031031300
610063,Mccormick,Cyrus H McCormick Elementary School,Mccormick,Mccormick Elem School,2712,S,Sawyer Ave,Chicago,IL,60623,4720.0,24431,ES,30.0,South Lawndale,Pilsen - Little Village,16.0,7.0,170318408001016,41.8742722042999,-87.6609838427,170993000955,_170993000955,17031840800
610317,Brighton Park,Brighton Park Elementary School,Brighton Park,Brighton Park Elem School,3825,S,Washtenaw Ave,Chicago,IL,60632,7470.0,26451,ES,58.0,Brighton Park,McKinley Park,17.0,7.0,170315801002010,41.6722819706999,-87.6505377414,170993005486,_170993005486,17031580100
400073,Shabazz Chtr - Dusable,Betty Shabazz Intl Charter - DuSable Leadership,Shabazz Chtr - Dusable,Shabazz International Chrtr Schls,4934,S,Wabash Ave,Chicago,IL,60615,4140.0,66311,HS,38.0,Grand Boulevard,Bronzeville,15.0,3.0,170313818001010,41.8045587817,-87.6244105627,170993003539,_170993003539,17031381800
610182,Solomon,Hannah G Solomon Elementary School,Solomon,Solomon Elem School,6206,N,Hamlin Ave,Chicago,IL,60659,5980.0,25431,ES,13.0,North Park,Albany Irving,27.0,10.0,170311301001024,41.9588686516,-87.7819377817999,170993001100,_170993001100,17031130100
609863,Columbus,Christopher Columbus Elementary School,Columbus,Columbus Elem School,1003,N,Leavitt St,Chicago,IL,60622,2850.0,22791,ES,24.0,West Town,Near North,10.0,12.0,170312423001029,41.6929985709999,-87.6808959585,170993000669,_170993000669,17031242300
610334,Raby HS,Al Raby High School,Raby HS,Raby High School,3545,W,Fulton Blvd,Chicago,IL,60624,7690.0,46471,HS,27.0,East Garfield Park,Garfield - West Humboldt,20.0,1.0,170318368001018,41.9339427617999,-87.7080400419,170993005075,_170993005075,17031836800
610126,Pershing,John J Pershing Elementary Humanities Magnet,Pershing,Pershing Elem Humanities Magnet,3200,S,Calumet Ave,Chicago,IL,60616,5400.0,29251,ES,35.0,Douglas,Bronzeville,15.0,3.0,170318395001007,41.7285346238,-87.5962199891999,170993001032,_170993001032,17031839500
609694,Hancock HS,John Hancock College Preparatory High School,Hancock HS,Hancock College Preparatory HS,4034,W,56th St,Chicago,IL,60629,1200.0,46021,HS,62.0,West Elsdon,McKinley Park,17.0,7.0,170316203001002,41.7457867051,-87.6354462756,170993001980,_170993001980,17031620300
400046,Learn Chtr - Butler,LEARN Charter ES - Romano Butler Campus,Learn Chtr - Butler,Learn Elem Charter School,1132,S,Homan Ave,Chicago,IL,60624,6770.0,66211,ES,29.0,North Lawndale,North Lawndale,19.0,2.0,170318430001027,41.8672735103999,-87.7106427835,170993004270,_170993004270,17031843000
610173,Sherwood,Jesse Sherwood Elementary School,Sherwood,Sherwood Elem School,245,W,57th St,Chicago,IL,60621,5900.0,25351,ES,68.0,Englewood,Englewood,4.0,2.0,170318346004027,41.7317174209999,-87.5527513156,170993001087,_170993001087,17031834600
610003,Cuffe,Paul Cuffe Math-Science Technology Academy ES,Cuffe,Cuffe Math-Sci Tech Elem Academy,8324,S,Racine Ave,Chicago,IL,60620,4090.0,23881,ES,71.0,Auburn Gresham,Auburn Gresham,5.0,4.0,170317111001000,41.8936129063,-87.7593616693,170993001183,_170993001183,17031711100
609887,Dixon,Arthur Dixon Elementary School,Dixon,Dixon Elem School,8306,S,Saint Lawrence Ave,Chicago,IL,60619,3040.0,22971,ES,44.0,Chatham,Chatham,12.0,4.0,170314402021017,41.9425523928,-87.8130947818,170993000710,_170993000710,17031440202
610086,Mount Vernon,Mount Vernon Elementary School,Mount Vernon,Mount Vernon Elem School,10540,S,Morgan St,Chicago,IL,60643,4980.0,24601,ES,73.0,Washington Heights,Far South Side,22.0,5.0,170317307002032,41.9701523222,-87.7896307864999,170993000978,_170993000978,17031730700
610352,Durkin Park,Durkin Park Elementary School,Durkin Park,Durkin Park Elem School,8445,S,Kolin Ave,Chicago,IL,60652,7870.0,26831,ES,70.0,Ashburn,Ashburn,6.0,11.0,170317003022006,41.7774830727,-87.6810603942,170993005690,_170993005690,17031700302
609803,Blaine,James G Blaine Elementary School,Blaine,Blaine Elem School,1420,W,Grace St,Chicago,IL,60613,2300.0,22261,ES,6.0,Lake View,Lincoln Park,29.0,10.0,170310604001012,41.9495303969,-87.6859814939,170993000610,_170993000610,17031060400
609793,Nicholson Tech Acad,Nicholson Technology Academy,Nicholson Tech Acad,Nicholson Technology Acad Elem Sch,6006,S,Peoria St,Chicago,IL,60621,2200.0,22181,ES,68.0,Englewood,Englewood,4.0,2.0,170318348001011,41.7742190124,-87.6535318037,170993000597,_170993000597,17031834800
610544,Azuela,Mariano Azuela Elementary School,Azuela,Azuela Elementary School,4707,W,Marquette Rd,Chicago,IL,60629,8660.0,22921,ES,65.0,West Lawn,Chicago Lawn,8.0,11.0,170316505003014,42.0029587617,-87.7058804165999,,_,17031650500
609741,Hubbard HS,Gurdon S Hubbard High School,Hubbard HS,Hubbard High School,6200,S,Hamlin Ave,Chicago,IL,60629,1670.0,46341,HS,65.0,West Lawn,Chicago Lawn,8.0,7.0,170316501003011,41.6881643780999,-87.5375700910999,170993000889,_170993000889,17031650100
610010,Jahn,Friedrich Ludwig Jahn Elementary School,Jahn,Jahn Elem School,3149,N,Wolcott Ave,Chicago,IL,60657,4170.0,23921,ES,5.0,North Center,Lincoln Park,29.0,12.0,170310513001002,41.766812719,-87.7195415268,170993000869,_170993000869,17031051300
609746,Kenwood HS,Kenwood Academy High School,Kenwood HS,Kenwood Academy High School,5015,S,Blackstone Ave,Chicago,IL,60615,1710.0,46361,HS,39.0,Kenwood,Hyde Park,14.0,3.0,170313907002006,41.9829450848,-87.7223855851,170993000925,_170993000925,17031390700
610192,Stowe,Harriet Beecher Stowe Elementary School,Stowe,Stowe Elem School,3444,W,Wabansia Ave,Chicago,IL,60647,6080.0,25521,ES,23.0,Humboldt Park,Humboldt Park,21.0,8.0,170312302001008,41.6964954761999,-87.6400102081999,170993001109,_170993001109,17031230200
610354,North River,North River Elementary School,North River,North River Elem School,4416,N,Troy St,Chicago,IL,60625,7890.0,26841,ES,14.0,Albany Park,Albany Irving,27.0,8.0,170311408004013,41.7388432822,-87.7299919212999,170993005692,_170993005692,17031140800
609798,Belding,Hiram H Belding Elementary School,Belding,Belding Elem School,4257,N,Tripp Ave,Chicago,IL,60641,2260.0,22221,ES,16.0,Irving Park,Albany Irving,27.0,12.0,170311603003003,41.9723932563999,-87.7576018010999,170993000604,_170993000604,17031160300
610563,Back Of The Yards Ib HS,Back of the Yards IB HS,Back Of The Yards Ib HS,,2111,W,"47th St Chicago, IL 6060",Chicago,IL,60609,9623.0,46551,HS,61.0,New City,McKinley Park,17.0,7.0,170316115002000,41.8065188452,-87.6897806710999,,_,17031611500
400128,Yccs Chtr - Cca Academy,YCCS-CCA Academy HS,Yccs Chtr - Cca Academy,Youth Connections Charter HS,1231,S,Pulaski Rd,Chicago,IL,60623,9045.0,66612,HS,29.0,North Lawndale,North Lawndale,19.0,2.0,170318387003008,41.8651973419,-87.7250663892999,,_,17031838700
610282,Mcnair,Ronald E McNair Elementary School,Mcnair,Mcnair Elem School,4820,W,Walton St,Chicago,IL,60651,7040.0,26301,ES,25.0,Austin,Austin,25.0,1.0,170312510001027,41.7606731545999,-87.6067543902999,170993001191,_170993001191,17031251000
609810,Bridge,Norman A Bridge Elementary School,Bridge,Bridge Elem School,3800,N,New England Ave,Chicago,IL,60634,2380.0,22321,ES,17.0,Dunning,Reed-Dunning,24.0,9.0,170311703003005,41.6866593004,-87.6336687353999,170993000618,_170993000618,17031170300
610268,Ashe,Arthur R Ashe Elementary School,Ashe,Ashe Elem School,8505,S,Ingleside Ave,Chicago,IL,60619,6900.0,26191,ES,44.0,Chatham,Chatham,12.0,4.0,170314401021011,41.8892867399,-87.7050619661,170993001071,_170993001071,17031440102
610196,Swift,George B Swift Elementary Specialty School,Swift,Swift Elem Specialty School,5900,N,Winthrop Ave,Chicago,IL,60660,6130.0,25571,ES,77.0,Edgewater,Ravenswood,30.0,10.0,170310306012001,41.8708026871999,-87.7335110498,170993001119,_170993001119,17031030601
610188,Dunne Tech Acad,Dunne Technology Academy,Dunne Tech Acad,Dunne Technology Acad Elem Sch,10845,S,Union Ave,Chicago,IL,60628,6050.0,25491,ES,49.0,Roseland,Far South Side,22.0,5.0,170314911004016,41.8481615496,-87.6990540931,170993000734,_170993000734,17031491100
610052,Mann,Horace Mann Elementary School,Mann,Mann Elem School,8050,S,Chappel Ave,Chicago,IL,60617,4610.0,24331,ES,46.0,South Chicago,South Shore,11.0,4.0,170314605006006,41.9082475200999,-87.6397897875,170993000937,_170993000937,17031460500
610143,Reavis,William C Reavis Math & Science Specialty ES,Reavis,Reavis Elem Math & Sci Spec Schl,834,E,50th St,Chicago,IL,60615,5580.0,25091,ES,39.0,Kenwood,Hyde Park,14.0,3.0,170313904002010,41.9607463297,-87.6708856627,170993001052,_170993001052,17031390400
400091,Chicago Tech Academy,Chicago Technology Academy High School,Chicago Tech Academy,Chicago Technology Academy HS,1301,W,14th St,Chicago,IL,60608,8022.0,63091,HS,28.0,Near West Side,Near West,23.0,2.0,170318429003010,41.8633288357,-87.6590960191,170993006076,_170993006076,17031842900
610206,Twain,Mark Twain Elementary School,Twain,Twain Elem School,5134,S,Lotus Ave,Chicago,IL,60638,6240.0,25661,ES,56.0,Garfield Ridge,MDW,7.0,11.0,170315607002010,41.8841016073999,-87.7306030976999,170993001130,_170993001130,17031560700
610213,Wadsworth,James Wadsworth Elementary School,Wadsworth,Wadsworth Elem School,6650,S,Ellis Ave,Chicago,IL,60637,6300.0,25711,ES,42.0,Woodlawn,Woodlawn,13.0,3.0,170314208002015,41.9716342039,-87.7245684532999,170993001144,_170993001144,17031420800
400034,Cics - Northtown,Chicago Intl Charter - Northtown,Cics - Northtown,Chicago International Charter,3900,W,Peterson Ave,Chicago,IL,60659,7740.0,66241,HS,13.0,North Park,Albany Irving,27.0,10.0,170311301002003,41.9902175739999,-87.7265036635999,170993003505,_170993003505,17031130100
400165,Learn Chtr - Middle,LEARN Charter - Middle School Campus,Learn Chtr - Middle,,3021,W,Caroll Ave,Chicago,IL,60612,9629.0,,MS,27.0,East Garfield Park,Garfield - West Humboldt,20.0,1.0,170318371001003,41.7935651919,-87.6414185840999,,_,17031837100
610040,Lloyd,Henry D Lloyd Elementary School,Lloyd,Lloyd Elem School,2103,N,Lamon Ave,Chicago,IL,60639,4500.0,24221,ES,19.0,Belmont Cragin,Belmont Cragin,26.0,8.0,170311911001014,41.9245522509,-87.6444981344999,170993000926,_170993000926,17031191100
609904,Ellington,Edward K Ellington Elementary School,Ellington,Ellington Elem School,243,N,Parkside Ave,Chicago,IL,60644,3220.0,23101,ES,25.0,Austin,Austin,25.0,1.0,170312520001008,41.6694433863,-87.6343421115,170993000748,_170993000748,17031252000
610176,Shoop,John D Shoop Math-Science Technical Academy ES,Shoop,Shoop Math-Sci Tech Elem Academy,11140,S,Bishop St,Chicago,IL,60643,5930.0,25381,ES,75.0,Morgan Park,Far South Side,22.0,4.0,170317506004001,41.8159099725,-87.6896105583,170993001095,_170993001095,17031750600
610115,Park Manor,Park Manor Elementary School,Park Manor,Park Manor Elem School,7037,S,Rhodes Ave,Chicago,IL,60637,5290.0,24841,ES,69.0,Greater Grand Crossing,Chatham,12.0,3.0,170316905001023,41.9732888376999,-87.7392497114999,170993001021,_170993001021,17031690500
610239,Daley,Richard J Daley Elementary Academy,Daley,Daley Elem Academy,5024,S,Wolcott Ave,Chicago,IL,60609,6560.0,25951,ES,61.0,New City,McKinley Park,17.0,7.0,170316114002002,41.8091621881999,-87.6271378500999,170993004913,_170993004913,17031611400
610339,Stagg,Amos Alonzo Stagg Elementary School,Stagg,Stagg Elem School,7424,S,Morgan St,Chicago,IL,60621,7760.0,26521,ES,68.0,Englewood,Englewood,4.0,3.0,170316814003012,41.8577273715999,-87.6752098518,170993001102,_170993001102,17031681400
610227,Whitney,Eli Whitney Elementary School,Whitney,Whitney Elem School,2815,S,Komensky Ave,Chicago,IL,60623,6440.0,25841,ES,30.0,South Lawndale,Pilsen - Little Village,16.0,7.0,170313018032001,41.6839064134999,-87.6554204212,170993001157,_170993001157,17031301803
609897,Earle,Charles W Earle Elementary School,Earle,Earle Elem School,2040,W,62nd St,Chicago,IL,60636,3130.0,23031,ES,67.0,West Englewood,Englewood,4.0,2.0,170316705001048,41.7255983283999,-87.6301308543999,170993000738,_170993000738,17031670500
609782,Audubon,John J Audubon Elementary School,Audubon,Audubon Elem School,3500,N,Hoyne Ave,Chicago,IL,60618,2110.0,22091,ES,5.0,North Center,Lincoln Park,29.0,12.0,170310508001011,41.9160453773,-87.7217055907999,170993000581,_170993000581,17031050800
610098,Nobel,Alfred Nobel Elementary School,Nobel,Nobel Elem School,4127,W,Hirsch St,Chicago,IL,60651,5110.0,24691,ES,23.0,Humboldt Park,Garfield - West Humboldt,20.0,1.0,170312306003017,41.7977149353,-87.6891021991,170993000996,_170993000996,17031230600
609804,Boone,Daniel Boone Elementary School,Boone,Boone Elem School,6710,N,Washtenaw Ave,Chicago,IL,60645,2320.0,22271,ES,2.0,West Ridge,Ravenswood,30.0,13.0,170310206011000,41.7104344974,-87.6174270740999,170993000612,_170993000612,17031020601
400020,Catalyst Chtr - Howland,Catalyst Charter ES - Howland,Catalyst Chtr - Howland,Catalyst Elem Charter School,1616,S,Spaulding Ave,Chicago,IL,60623,4370.0,66431,ES,29.0,North Lawndale,North Lawndale,19.0,2.0,170318415002021,41.8585191307,-87.7079522422999,170993099982,_170993099982,17031841500
400084,Uno Chtr - Tamayo,UNO Charter - Rufino Tamayo,Uno Chtr - Tamayo,Uno Network Elem Charter School,5135,S,California Ave,Chicago,IL,60632,3340.0,66391,ES,63.0,Gage Park,McKinley Park,17.0,7.0,170316305004004,41.7999296461999,-87.6938983027999,170993003555,_170993003555,17031630500
400043,Hope Contr ES,Hope Institute Learning Academy,Hope Contr ES,Hope Inst Learning Acad ES,1628,W,Washington,Chicago,IL,60612,8067.0,63031,ES,28.0,Near West Side,Near West,23.0,1.0,170312804001036,41.8833345924999,-87.6680761087,,_,17031280400
610095,Newberry,Walter L Newberry Math & Science Academy ES,Newberry,Newberry Elem Math & Science Acad,700,W,Willow St,Chicago,IL,60614,5080.0,29231,ES,7.0,Lincoln Park,Lincoln Park,29.0,10.0,170310718001005,41.7384060372,-87.6209700858999,170993000991,_170993000991,17031071800
610027,Kipling,Rudyard Kipling Elementary School,Kipling,Kipling Elem School,9351,S,Lowe Ave,Chicago,IL,60620,4350.0,24081,ES,73.0,Washington Heights,Auburn Gresham,5.0,4.0,170317301002002,41.8484872493,-87.7160541026999,170993000892,_170993000892,17031730100
