name,food_stamps,median_earnings,state,county,tract
"Census Tract 8610.14, Lake County, Illinois",50,33780,17,097,861014
"Census Tract 8613.01, Lake County, Illinois",259,28493,17,097,861301
"Census Tract 8615.04, Lake County, Illinois",325,32230,17,097,861504
"Census Tract 8635, Lake County, Illinois",29,90547,17,097,863500
"Census Tract 4017.22, Madison County, Illinois",100,35977,17,119,401722
"Census Tract 4023, Madison County, Illinois",96,35507,17,119,402300
"Census Tract 4030.01, Madison County, Illinois",78,26737,17,119,403001
"Census Tract 4035.31, Madison County, Illinois",336,35280,17,119,403531
"Census Tract 4009.52, Madison County, Illinois",145,30284,17,119,400952
"Census Tract 8239.01, Cook County, Illinois",58,41772,17,031,823901
"Census Tract 8246.01, Cook County, Illinois",132,39299,17,031,824601
"Census Tract 8247.02, Cook County, Illinois",348,31336,17,031,824702
"Census Tract 2002, Cook County, Illinois",449,24766,17,031,200200
"Census Tract 2214, Cook County, Illinois",78,42063,17,031,221400
"Census Tract 2303, Cook County, Illinois",88,33250,17,031,230300
"Census Tract 2309, Cook County, Illinois",523,30537,17,031,230900
"Census Tract 2311, Cook County, Illinois",148,22051,17,031,231100
"Census Tract 2406, Cook County, Illinois",33,55536,17,031,240600
"Census Tract 2434, Cook County, Illinois",131,59974,17,031,243400
"Census Tract 2502, Cook County, Illinois",290,26952,17,031,250200
"Census Tract 2507, Cook County, Illinois",720,30080,17,031,250700
"Census Tract 2513, Cook County, Illinois",552,22109,17,031,251300
"Census Tract 2827, Cook County, Illinois",148,42104,17,031,282700
"Census Tract 314, Cook County, Illinois",46,56142,17,031,031400
"Census Tract 8644.08, Lake County, Illinois",144,36455,17,097,864408
"Census Tract 8636.01, Lake County, Illinois",5,73287,17,097,863601
"Census Tract 8642.06, Lake County, Illinois",201,27400,17,097,864206
"Census Tract 8646.02, Lake County, Illinois",56,85792,17,097,864602
"Census Tract 8644.12, Lake County, Illinois",34,52179,17,097,864412
"Census Tract 8620, Lake County, Illinois",387,24205,17,097,862000
"Census Tract 8642.05, Lake County, Illinois",113,44141,17,097,864205
"Census Tract 8601.03, Lake County, Illinois",81,42158,17,097,860103
"Census Tract 8611.05, Lake County, Illinois",143,42384,17,097,861105
"Census Tract 8618.04, Lake County, Illinois",334,21701,17,097,861804
"Census Tract 8634, Lake County, Illinois",27,40080,17,097,863400
"Census Tract 8644.07, Lake County, Illinois",36,61781,17,097,864407
"Census Tract 8612.01, Lake County, Illinois",435,30212,17,097,861201
"Census Tract 8642.03, Lake County, Illinois",31,41263,17,097,864203
"Census Tract 8622, Lake County, Illinois",273,24167,17,097,862200
"Census Tract 8639.02, Lake County, Illinois",242,45329,17,097,863902
"Census Tract 8648.02, Lake County, Illinois",5,69459,17,097,864802
"Census Tract 8604, Lake County, Illinois",400,36712,17,097,860400
"Census Tract 8624.01, Lake County, Illinois",407,23503,17,097,862401
"Census Tract 8641.01, Lake County, Illinois",104,52078,17,097,864101
"Census Tract 8654, Lake County, Illinois",92,34837,17,097,865400
"Census Tract 8645.10, Lake County, Illinois",144,42013,17,097,864510
"Census Tract 8645.22, Lake County, Illinois",7,82794,17,097,864522
"Census Tract 9711, Pulaski County, Illinois",267,26838,17,153,971100
"Census Tract 9710, Pulaski County, Illinois",237,24014,17,153,971000
"Census Tract 9585, Christian County, Illinois",200,24932,17,021,958500
"Census Tract 9587, Christian County, Illinois",149,32843,17,021,958700
"Census Tract 9588, Christian County, Illinois",202,30354,17,021,958800
"Census Tract 9590, Christian County, Illinois",123,36095,17,021,959000
"Census Tract 9589, Christian County, Illinois",279,24522,17,021,958900
"Census Tract 9581, Christian County, Illinois",125,34688,17,021,958100
"Census Tract 9584, Christian County, Illinois",356,26758,17,021,958400
"Census Tract 9583, Christian County, Illinois",326,32552,17,021,958300
"Census Tract 9586, Christian County, Illinois",72,40339,17,021,958600
"Census Tract 9721, Clay County, Illinois",426,31898,17,025,972100
"Census Tract 9722, Clay County, Illinois",123,28375,17,025,972200
"Census Tract 9719, Clay County, Illinois",128,32099,17,025,971900
"Census Tract 9720, Clay County, Illinois",146,29911,17,025,972000
"Census Tract 9727, Gallatin County, Illinois",184,34849,17,059,972700
"Census Tract 9728, Gallatin County, Illinois",274,27363,17,059,972800
"Census Tract 8804.16, Will County, Illinois",50,38555,17,197,880416
"Census Tract 8804.17, Will County, Illinois",39,38780,17,197,880417
"Census Tract 8804.18, Will County, Illinois",14,49375,17,197,880418
"Census Tract 8804.19, Will County, Illinois",91,39213,17,197,880419
"Census Tract 8804.20, Will County, Illinois",282,35944,17,197,880420
"Census Tract 8804.21, Will County, Illinois",104,41888,17,197,880421
"Census Tract 8805.03, Will County, Illinois",120,27140,17,197,880503
"Census Tract 8805.05, Will County, Illinois",281,34005,17,197,880505
"Census Tract 8805.07, Will County, Illinois",249,36017,17,197,880507
"Census Tract 8806.01, Will County, Illinois",8,48750,17,197,880601
"Census Tract 8806.02, Will County, Illinois",279,26061,17,197,880602
"Census Tract 8807.01, Will County, Illinois",184,41820,17,197,880701
"Census Tract 8807.02, Will County, Illinois",244,25040,17,197,880702
"Census Tract 8809.01, Will County, Illinois",242,30534,17,197,880901
"Census Tract 8809.03, Will County, Illinois",221,31500,17,197,880903
"Census Tract 8809.05, Will County, Illinois",180,31134,17,197,880905
"Census Tract 8810.07, Will County, Illinois",25,50261,17,197,881007
"Census Tract 8810.09, Will County, Illinois",154,58266,17,197,881009
"Census Tract 8810.10, Will County, Illinois",26,50625,17,197,881010
"Census Tract 8810.11, Will County, Illinois",17,42138,17,197,881011
"Census Tract 8810.12, Will County, Illinois",16,44561,17,197,881012
"Census Tract 8811.07, Will County, Illinois",81,45926,17,197,881107
"Census Tract 8811.08, Will County, Illinois",141,51696,17,197,881108
"Census Tract 8811.09, Will County, Illinois",47,42385,17,197,881109
"Census Tract 8811.11, Will County, Illinois",64,47353,17,197,881111
"Census Tract 8811.12, Will County, Illinois",9,54123,17,197,881112
"Census Tract 8811.13, Will County, Illinois",75,46369,17,197,881113
"Census Tract 8811.15, Will County, Illinois",62,47938,17,197,881115
"Census Tract 8811.16, Will County, Illinois",76,42857,17,197,881116
"Census Tract 8813.01, Will County, Illinois",215,23279,17,197,881301
"Census Tract 311, Henry County, Illinois",174,27500,17,073,031100
"Census Tract 9778, Johnson County, Illinois",255,22517,17,087,977800
"Census Tract 9776, Johnson County, Illinois",149,28750,17,087,977600
"Census Tract 9777, Johnson County, Illinois",100,34750,17,087,977700
"Census Tract 9, Knox County, Illinois",341,15569,17,095,000900
"Census Tract 11, Knox County, Illinois",272,20313,17,095,001100
"Census Tract 15, Knox County, Illinois",275,25542,17,095,001500
"Census Tract 16, Knox County, Illinois",166,31432,17,095,001600
"Census Tract 1, Knox County, Illinois",86,32381,17,095,000100
"Census Tract 6, Knox County, Illinois",305,25085,17,095,000600
"Census Tract 8, Knox County, Illinois",443,4752,17,095,000800
"Census Tract 3, Knox County, Illinois",193,26306,17,095,000300
"Census Tract 10, Knox County, Illinois",376,24259,17,095,001000
"Census Tract 5, Knox County, Illinois",128,37660,17,095,000500
"Census Tract 7, Knox County, Illinois",149,24485,17,095,000700
"Census Tract 2, Knox County, Illinois",71,35032,17,095,000200
"Census Tract 12, Knox County, Illinois",40,34868,17,095,001200
"Census Tract 14, Knox County, Illinois",30,39112,17,095,001400
"Census Tract 4, Knox County, Illinois",375,34528,17,095,000400
"Census Tract 13, Knox County, Illinois",223,30103,17,095,001300
"Census Tract 8645.21, Lake County, Illinois",11,60972,17,097,864521
"Census Tract 8645.15, Lake County, Illinois",15,64839,17,097,864515
"Census Tract 8645.17, Lake County, Illinois",15,85326,17,097,864517
"Census Tract 8645.19, Lake County, Illinois",21,62441,17,097,864519
"Census Tract 8602, Lake County, Illinois",268,29413,17,097,860200
"Census Tract 8606, Lake County, Illinois",434,36441,17,097,860600
"Census Tract 8608.09, Lake County, Illinois",66,41329,17,097,860809
"Census Tract 8612.02, Lake County, Illinois",105,32679,17,097,861202
"Census Tract 8615.10, Lake County, Illinois",208,37500,17,097,861510
"Census Tract 8628, Lake County, Illinois",212,24693,17,097,862800
"Census Tract 8649.03, Lake County, Illinois",20,72575,17,097,864903
"Census Tract 8656, Lake County, Illinois",29,82361,17,097,865600
"Census Tract 8616.03, Lake County, Illinois",56,41943,17,097,861603
"Census Tract 8609.04, Lake County, Illinois",150,41920,17,097,860904
"Census Tract 8610.09, Lake County, Illinois",47,57043,17,097,861009
"Census Tract 8610.13, Lake County, Illinois",35,41138,17,097,861013
"Census Tract 8611.06, Lake County, Illinois",109,51313,17,097,861106
"Census Tract 8616.08, Lake County, Illinois",63,41708,17,097,861608
"Census Tract 8608.08, Lake County, Illinois",92,41667,17,097,860808
"Census Tract 8609.03, Lake County, Illinois",331,36250,17,097,860903
"Census Tract 8609.05, Lake County, Illinois",239,31915,17,097,860905
"Census Tract 8609.06, Lake County, Illinois",255,42901,17,097,860906
"Census Tract 8614.02, Lake County, Illinois",228,36535,17,097,861402
"Census Tract 8615.09, Lake County, Illinois",181,30688,17,097,861509
"Census Tract 8616.07, Lake County, Illinois",260,30571,17,097,861607
"Census Tract 8626.04, Lake County, Illinois",299,21978,17,097,862604
"Census Tract 8630.06, Lake County, Illinois",0,-666666666,17,097,863006
"Census Tract 8660, Lake County, Illinois",106,43174,17,097,866000
"Census Tract 8661, Lake County, Illinois",368,20411,17,097,866100
"Census Tract 8662, Lake County, Illinois",40,84225,17,097,866200
"Census Tract 9900, Lake County, Illinois",0,-666666666,17,097,990000
"Census Tract 9617.01, LaSalle County, Illinois",138,36468,17,099,961701
"Census Tract 9617.02, LaSalle County, Illinois",103,32383,17,099,961702
"Census Tract 8807, Lawrence County, Illinois",200,35386,17,101,880700
"Census Tract 8808, Lawrence County, Illinois",266,30140,17,101,880800
"Census Tract 8809, Lawrence County, Illinois",186,30495,17,101,880900
"Census Tract 8810, Lawrence County, Illinois",243,25872,17,101,881000
"Census Tract 8811, Lawrence County, Illinois",236,30664,17,101,881100
"Census Tract 8703.01, McHenry County, Illinois",275,22214,17,111,870301
"Census Tract 8703.02, McHenry County, Illinois",245,29320,17,111,870302
"Census Tract 8711.05, McHenry County, Illinois",77,43142,17,111,871105
"Census Tract 8711.06, McHenry County, Illinois",127,49010,17,111,871106
"Census Tract 8711.07, McHenry County, Illinois",22,55469,17,111,871107
"Census Tract 8711.08, McHenry County, Illinois",61,52002,17,111,871108
"Census Tract 8711.09, McHenry County, Illinois",67,40788,17,111,871109
"Census Tract 8712.07, McHenry County, Illinois",131,39198,17,111,871207
"Census Tract 8712.08, McHenry County, Illinois",36,45392,17,111,871208
"Census Tract 8712.09, McHenry County, Illinois",84,33704,17,111,871209
