crdc_id,ncessch,year,fips,leaid,enrollment_crdc,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,salaries_crdc,enrl_AP_crdc,enrl_AP_science_crdc,enrl_AP_math_crdc,enrl_AP_other_crdc,enrl_AP_language_crdc
170031405701,170031405701,2017,Illinois,1700314,167,15.500,1.000,0.000,1052994.125,0,0,0,0,0
170031405702,170031405702,2017,Illinois,1700314,166,14.000,1.000,0.000,857305.562,0,0,0,0,0
170031405703,170031405703,2017,Illinois,1700314,110,8.500,0.000,0.000,509758.625,0,0,0,0,0
170031405704,170031405704,2017,Illinois,1700314,149,11.000,0.000,0.000,688400.750,0,0,0,0,0
170031905597,170031905597,2017,Illinois,1700319,252,19.000,1.000,0.000,1214253.000,0,0,0,0,0
170031905598,170031905598,2017,Illinois,1700319,154,15.000,0.000,0.000,824243.000,0,0,0,0,0
170031905599,170031905599,2017,Illinois,1700319,335,26.000,0.000,0.000,1434544.000,0,0,0,0,0
170031905600,170031905600,2017,Illinois,1700319,61,3.000,0.000,0.000,-2.000,0,0,0,0,0
170032005601,170032005601,2017,Illinois,1700320,531,33.000,2.000,0.000,1821485.750,0,0,0,0,0
170032005602,170032005602,2017,Illinois,1700320,238,21.000,1.000,0.000,976982.812,0,0,0,0,0
170032005603,170032005603,2017,Illinois,1700320,223,16.000,1.000,0.000,918386.312,0,0,0,0,0
170032005604,170032005604,2017,Illinois,1700320,342,17.000,1.000,0.000,804841.250,0,0,0,0,0
170032006128,170032006128,2017,Illinois,1700320,370,17.000,1.000,0.000,1204084.625,0,0,0,0,0
170032105608,170032105608,2017,Illinois,1700321,269,19.500,1.000,0.000,1512934.000,30,0,26,30,0
170032105609,170032105609,2017,Illinois,1700321,258,18.000,1.000,0.000,1236142.000,0,0,0,0,0
170032105921,170032105921,2017,Illinois,1700321,189,15.000,1.000,0.000,879037.000,0,0,0,0,0
170032105939,170032105939,2017,Illinois,1700321,229,17.000,1.000,0.000,1062386.000,0,0,0,0,0
170032205824,170032205824,2017,Illinois,1700322,58,8.000,0.000,3.000,657268.750,0,0,0,0,0
170032305620,170032305620,2017,Illinois,1700323,75,8.000,0.000,0.000,563840.000,0,0,0,0,0
170032405625,170032405625,2017,Illinois,1700324,235,20.000,1.000,0.000,1322637.750,2,0,0,3,0
170032405626,170032405626,2017,Illinois,1700324,165,14.000,0.000,0.000,692589.500,0,0,0,0,0
170032405627,170032405627,2017,Illinois,1700324,184,14.000,0.000,0.000,663160.875,0,0,0,0,0
170032405628,170032405628,2017,Illinois,1700324,165,10.500,0.000,0.000,539800.500,0,0,0,0,0
170032506220,170032506220,2017,Illinois,1700325,22,5.000,0.000,0.000,383411.000,0,0,0,0,0
170032506369,170032506369,2017,Illinois,1700325,13,2.000,0.000,0.000,170296.000,0,0,0,0,0
170032605634,170032605634,2017,Illinois,1700326,356,32.000,1.000,0.000,1717886.000,23,20,13,0,0
170032605635,170032605635,2017,Illinois,1700326,373,27.000,0.000,0.000,1627884.000,0,0,0,0,0
170032605636,170032605636,2017,Illinois,1700326,153,11.320,0.000,0.000,445643.000,0,0,0,0,0
170032605637,170032605637,2017,Illinois,1700326,328,26.800,0.000,0.000,707541.000,0,0,0,0,0
170032905757,170032905757,2017,Illinois,1700329,28,6.000,2.000,0.000,1111015.000,0,0,0,0,0
170033005766,170033005766,2017,Illinois,1700330,47,4.750,0.000,0.000,188190.000,0,0,0,0,0
170033005767,170033005767,2017,Illinois,1700330,100,5.250,0.000,0.000,478581.000,0,0,0,0,0
170033005768,170033005768,2017,Illinois,1700330,127,11.000,0.000,0.000,614914.000,0,0,0,0,0
170033205812,170033205812,2017,Illinois,1700332,331,30.000,1.000,0.000,1104454.250,23,0,0,0,0
170033205814,170033205814,2017,Illinois,1700332,210,14.000,0.000,0.000,513458.000,0,0,0,0,0
170033205815,170033205815,2017,Illinois,1700332,208,14.000,0.000,0.000,804944.000,0,0,0,0,0
170033206064,170033206064,2017,Illinois,1700332,306,21.000,0.000,0.000,1196808.000,0,0,0,0,0
170138105933,170138105933,2017,Illinois,1701381,67,7.800,0.000,0.000,450555.625,0,0,0,0,0
170138105943,170138105943,2017,Illinois,1701381,143,10.800,0.000,0.000,577748.188,0,0,0,0,0
170138205923,170138205923,2017,Illinois,1701382,255,12.910,0.000,0.000,896759.000,0,0,0,0,0
170138205940,170138205940,2017,Illinois,1701382,108,10.000,0.000,0.000,651085.000,0,0,0,0,0
170138405922,170138405922,2017,Illinois,1701384,330,23.000,1.000,0.000,1489606.125,0,0,0,0,0
170138505931,170138505931,2017,Illinois,1701385,236,13.500,0.000,0.000,977875.000,0,0,0,0,0
170138505937,170138505937,2017,Illinois,1701385,181,11.500,0.000,0.000,851531.000,0,0,0,0,0
170138705901,170138705901,2017,Illinois,1701387,204,10.750,0.500,0.000,541339.375,0,0,0,0,0
170138705902,170138705902,2017,Illinois,1701387,237,18.470,0.500,0.000,947291.438,0,0,0,0,0
170138705910,170138705910,2017,Illinois,1701387,149,11.340,0.500,0.000,631319.875,0,0,0,0,0
170138805917,170138805917,2017,Illinois,1701388,185,18.000,0.000,0.000,878409.188,0,0,0,0,0
170138905962,170138905962,2017,Illinois,1701389,15,3.000,0.000,0.000,313201.875,0,0,0,0,0
170138905964,170138905964,2017,Illinois,1701389,40,10.000,3.000,0.000,971474.000,0,0,0,0,0
170139001838,170139001838,2017,Illinois,1701390,209,35.000,1.000,0.000,3562074.000,0,0,0,0,0
170139005987,170139005987,2017,Illinois,1701390,144,35.000,1.000,0.000,3562074.000,0,0,0,0,0
170139500018,170139500018,2017,Illinois,1701395,393,30.000,1.000,0.000,1975819.875,37,14,9,27,0
170139500019,170139500019,2017,Illinois,1701395,333,21.000,0.800,0.000,1546770.750,0,0,0,0,0
170139504196,170139504196,2017,Illinois,1701395,199,16.000,0.500,0.000,1038710.813,0,0,0,0,0
170139506040,170139506040,2017,Illinois,1701395,195,16.000,1.000,0.000,1175728.250,0,0,0,0,0
170139506060,170139506060,2017,Illinois,1701395,210,13.000,0.500,0.000,878296.062,0,0,0,0,0
170139706061,170139706061,2017,Illinois,1701397,605,37.250,2.000,0.000,2528998.750,56,21,9,30,0
170140006135,170140006135,2017,Illinois,1701400,531,45.200,2.000,2.000,4803874.000,99,9,22,92,0
170140306109,170140306109,2017,Illinois,1701403,142,21.000,0.500,0.000,6949132.000,0,0,0,0,0
170140306141,170140306141,2017,Illinois,1701403,270,16.000,0.500,0.000,6949132.000,0,0,0,0,0
170140306148,170140306148,2017,Illinois,1701403,429,22.000,1.000,0.000,6949132.000,0,0,0,0,0
170140306527,170140306527,2017,Illinois,1701403,304,21.000,1.000,0.000,6949132.000,0,0,0,0,0
170140403079,170140403079,2017,Illinois,1701404,182,12.000,1.000,0.000,799315.250,0,0,0,0,0
170140403080,170140403080,2017,Illinois,1701404,81,8.500,1.000,0.000,647017.750,0,0,0,0,0
170141006254,170141006254,2017,Illinois,1701410,788,52.000,0.000,0.000,3789292.250,90,15,6,82,0
170141106256,170141106256,2017,Illinois,1701411,268,19.000,0.000,0.000,1667552.000,0,0,0,0,0
170141206309,170141206309,2017,Illinois,1701412,536,31.000,0.000,0.000,3059793.000,0,0,0,0,0
170141306247,170141306247,2017,Illinois,1701413,227,12.000,0.500,0.000,735498.125,0,0,0,0,0
170141306274,170141306274,2017,Illinois,1701413,245,19.000,1.000,0.000,974048.625,0,0,0,0,0
170141306276,170141306276,2017,Illinois,1701413,128,8.000,0.500,0.000,557407.625,0,0,0,0,0
170141306296,170141306296,2017,Illinois,1701413,366,22.000,0.500,0.000,1323752.250,0,0,0,0,0
170141506333,170141506333,2017,Illinois,1701415,198,11.400,0.000,1.000,955080.000,0,0,0,0,0
170141602789,170141602789,2017,Illinois,1701416,318,31.000,1.000,0.000,1966444.250,0,0,0,0,0
170141602790,170141602790,2017,Illinois,1701416,197,18.000,1.000,0.000,1114063.625,8,0,8,0,0
170141706362,170141706362,2017,Illinois,1701417,231,17.000,1.000,0.000,1111304.000,0,0,0,0,0
170141706393,170141706393,2017,Illinois,1701417,123,8.000,1.000,0.000,399807.000,0,0,0,0,0
170141806358,170141806358,2017,Illinois,1701418,270,19.070,0.000,0.000,1032043.188,0,0,0,0,0
170141806372,170141806372,2017,Illinois,1701418,178,15.910,0.000,0.000,832036.750,0,0,0,0,0
170141806384,170141806384,2017,Illinois,1701418,187,10.860,0.000,0.000,674782.750,0,0,0,0,0
170141806385,170141806385,2017,Illinois,1701418,274,17.390,1.000,0.000,1124383.000,62,9,0,62,0
170141906359,170141906359,2017,Illinois,1701419,134,8.000,0.000,0.000,1310516.000,0,0,0,0,0
170141906371,170141906371,2017,Illinois,1701419,91,7.000,0.000,0.000,528980.000,0,0,0,0,0
170142106382,170142106382,2017,Illinois,1701421,24,3.250,0.000,0.000,0.000,0,0,0,0,0
170142206363,170142206363,2017,Illinois,1701422,323,23.000,0.000,0.000,1833666.125,0,0,0,0,0
170142206373,170142206373,2017,Illinois,1701422,163,14.700,0.800,0.000,907124.188,0,0,0,0,0
170142306386,170142306386,2017,Illinois,1701423,392,31.000,1.000,0.000,2158089.000,0,0,0,0,0
170142406394,170142406394,2017,Illinois,1701424,308,22.000,0.500,0.000,1591426.875,0,0,0,0,0
170142406396,170142406396,2017,Illinois,1701424,237,12.000,0.500,0.000,1385765.875,0,0,0,0,0
170142606424,170142606424,2017,Illinois,1701426,242,15.010,1.280,0.000,1871302.125,0,0,0,0,0
170143106434,170143106434,2017,Illinois,1701431,213,8.000,0.000,0.000,1242533.875,0,0,0,0,0
170143306554,170143306554,2017,Illinois,1701433,351,24.000,1.000,0.000,3847068.000,14,0,0,14,0
170143406538,170143406538,2017,Illinois,1701434,160,11.000,0.000,0.000,1012039.000,0,0,0,0,0
170315000005,170315000005,2017,Illinois,1703150,385,26.000,0.000,0.000,1581680.250,0,0,0,0,0
170315000006,170315000006,2017,Illinois,1703150,562,34.000,0.000,0.000,2071523.250,0,0,0,0,0
170315000007,170315000007,2017,Illinois,1703150,1361,80.000,0.000,0.000,5029460.000,0,0,0,0,0
170315000008,170315000008,2017,Illinois,1703150,278,25.000,0.000,0.000,1467201.375,0,0,0,0,0
170315000009,170315000009,2017,Illinois,1703150,361,29.000,0.000,0.000,1717647.375,0,0,0,0,0
170315000010,170315000010,2017,Illinois,1703150,233,23.500,0.000,0.000,1409239.875,0,0,0,0,0
170315000011,170315000011,2017,Illinois,1703150,446,32.000,0.000,0.000,2083800.000,0,0,0,0,0
170315000478,170315000478,2017,Illinois,1703150,268,26.000,0.000,0.000,1472619.250,0,0,0,0,0
170315006390,170315006390,2017,Illinois,1703150,158,14.000,0.000,0.000,-2.000,0,0,0,0,0
170321000014,170321000014,2017,Illinois,1703210,72,10.000,0.000,0.000,474366.000,0,0,0,0,0
170327000015,170327000015,2017,Illinois,1703270,217,11.000,0.000,0.000,663460.000,0,0,0,0,0
170330000016,170330000016,2017,Illinois,1703300,86,8.000,0.500,0.000,458136.000,0,0,0,0,0
170330000017,170330000017,2017,Illinois,1703300,118,12.000,1.000,0.000,642827.625,9,0,5,3,0
170330004512,170330004512,2017,Illinois,1703300,217,19.000,0.000,0.000,968240.750,0,0,0,0,0
170342000026,170342000026,2017,Illinois,1703420,89,11.000,0.200,0.000,730759.000,0,0,0,0,0
170345004514,170345004514,2017,Illinois,1703450,141,11.050,0.000,0.000,472489.000,0,0,0,0,0
170348000028,170348000028,2017,Illinois,1703480,300,27.360,0.000,0.000,1625089.500,0,0,0,0,0
170348000029,170348000029,2017,Illinois,1703480,237,24.150,0.000,0.000,1253839.750,0,0,0,0,0
170348000030,170348000030,2017,Illinois,1703480,671,48.550,0.000,0.000,3410295.500,0,0,0,0,0
170348000031,170348000031,2017,Illinois,1703480,370,27.700,0.000,0.000,1902590.125,0,0,0,0,0
170351000033,170351000033,2017,Illinois,1703510,384,31.640,0.000,0.500,1752784.750,0,0,0,0,0
170351000034,170351000034,2017,Illinois,1703510,227,23.000,1.000,0.500,1342808.500,0,0,0,0,0
170360000035,170360000035,2017,Illinois,1703600,2005,118.000,4.000,0.000,7197313.000,253,75,31,235,0
170360000037,170360000037,2017,Illinois,1703600,226,20.000,0.000,0.000,1076464.750,0,0,0,0,0
170360000042,170360000042,2017,Illinois,1703600,243,26.000,0.000,0.000,1483616.875,0,0,0,0,0
170360000049,170360000049,2017,Illinois,1703600,206,22.000,0.000,0.000,1251858.625,0,0,0,0,0
170360000054,170360000054,2017,Illinois,1703600,181,1.000,0.000,0.000,-2.000,0,0,0,0,0
170360000056,170360000056,2017,Illinois,1703600,190,24.000,0.000,0.000,1317393.750,0,0,0,0,0
170360001473,170360001473,2017,Illinois,1703600,27,6.000,0.000,0.000,458969.500,0,0,0,0,0
170360004116,170360004116,2017,Illinois,1703600,586,45.000,0.000,0.000,2295122.750,0,0,0,0,0
170360005841,170360005841,2017,Illinois,1703600,1407,103.000,0.000,0.000,5287495.500,0,0,0,0,0
170360005842,170360005842,2017,Illinois,1703600,462,37.000,0.000,0.000,2080446.250,0,0,0,0,0
170360005843,170360005843,2017,Illinois,1703600,587,40.000,0.000,0.000,2031664.375,0,0,0,0,0
170366000057,170366000057,2017,Illinois,1703660,192,17.000,0.000,0.000,1037953.938,0,0,0,0,0
170366000058,170366000058,2017,Illinois,1703660,199,18.000,1.000,0.000,1145153.125,0,0,0,0,0
170375000064,170375000064,2017,Illinois,1703750,315,21.000,1.000,0.000,1051246.000,0,0,0,0,0
170375000065,170375000065,2017,Illinois,1703750,145,8.000,0.000,0.000,380257.000,0,0,0,0,0
170375000066,170375000066,2017,Illinois,1703750,246,14.750,0.000,0.000,539308.000,0,0,0,0,0
170378000067,170378000067,2017,Illinois,1703780,499,33.000,1.000,0.000,2542924.750,48,0,0,48,0
170381000068,170381000068,2017,Illinois,1703810,270,18.000,1.000,0.000,817640.000,0,0,0,0,0
170381000069,170381000069,2017,Illinois,1703810,102,11.000,1.000,0.000,867302.000,0,0,0,0,0
170384000071,170384000071,2017,Illinois,1703840,323,25.500,1.500,0.000,2035087.375,0,0,0,0,0
170384000072,170384000072,2017,Illinois,1703840,965,76.000,4.000,0.000,5828701.000,0,0,0,0,0
170384000074,170384000074,2017,Illinois,1703840,391,28.580,2.000,0.000,2404036.250,0,0,0,0,0
170384004366,170384004366,2017,Illinois,1703840,458,35.870,2.500,0.000,2799984.250,0,0,0,0,0
170384004417,170384004417,2017,Illinois,1703840,661,55.050,3.500,0.000,3898252.250,0,0,0,0,0
170387000075,170387000075,2017,Illinois,1703870,1348,92.000,5.000,0.000,7449385.500,557,144,96,500,0
170387005136,170387005136,2017,Illinois,1703870,69,12.000,0.000,0.000,519220.969,0,0,0,0,0
170387005622,170387005622,2017,Illinois,1703870,1388,94.700,5.000,0.000,7487042.500,554,224,131,427,0
170390000871,170390000871,2017,Illinois,1703900,501,35.500,0.000,0.000,4078072.250,0,0,0,0,0
170390004367,170390004367,2017,Illinois,1703900,507,39.000,0.000,1.000,4167259.750,0,0,0,0,0
170390004368,170390004368,2017,Illinois,1703900,616,42.980,0.000,0.000,4912871.000,0,0,0,0,0
170390005137,170390005137,2017,Illinois,1703900,701,49.090,0.000,0.000,4957633.000,0,0,0,0,0
170393000078,170393000078,2017,Illinois,1703930,603,35.000,1.250,0.000,2455742.000,0,0,0,0,0
170393000079,170393000079,2017,Illinois,1703930,166,11.000,0.000,0.000,839503.812,0,0,0,0,0
170393000080,170393000080,2017,Illinois,1703930,225,20.000,0.000,0.000,1385409.000,0,0,0,0,0
170393000081,170393000081,2017,Illinois,1703930,291,20.000,1.000,0.000,1163124.875,0,0,0,0,0
170396000082,170396000082,2017,Illinois,1703960,372,35.220,0.000,0.000,1769200.625,0,0,0,0,0
170396000083,170396000083,2017,Illinois,1703960,336,26.500,1.000,0.000,1578216.250,0,0,0,0,0
170399000084,170399000084,2017,Illinois,1703990,501,32.000,0.000,0.000,1758363.000,0,0,0,0,0
170399000085,170399000085,2017,Illinois,1703990,283,22.000,0.750,0.000,1488100.000,22,0,22,0,0
170399000086,170399000086,2017,Illinois,1703990,199,15.000,0.250,0.000,763368.625,0,0,0,0,0
170402000088,170402000088,2017,Illinois,1704020,1884,123.000,6.000,1.000,17443580.000,365,142,77,239,0
170405000089,170405000089,2017,Illinois,1704050,179,14.000,0.000,0.000,1055690.000,0,0,0,0,0
170405000090,170405000090,2017,Illinois,1704050,566,44.000,0.000,0.000,2895903.000,0,0,0,0,0
170405000091,170405000091,2017,Illinois,1704050,515,36.000,0.000,0.000,2194030.000,0,0,0,0,0
170405000092,170405000092,2017,Illinois,1704050,218,17.000,0.000,0.000,1479858.000,0,0,0,0,0
170405000093,170405000093,2017,Illinois,1704050,278,26.000,0.000,0.000,2077072.000,0,0,0,0,0
170414000095,170414000095,2017,Illinois,1704140,516,35.500,0.000,0.000,2806738.250,0,0,0,0,0
170414000096,170414000096,2017,Illinois,1704140,407,34.220,0.000,0.000,2699105.750,0,0,0,0,0
170414000097,170414000097,2017,Illinois,1704140,635,43.900,0.000,0.000,3279805.250,0,0,0,0,0
170414000098,170414000098,2017,Illinois,1704140,607,38.200,0.000,0.000,3322595.500,0,0,0,0,0
170414000099,170414000099,2017,Illinois,1704140,420,29.000,0.000,0.000,2594092.750,0,0,0,0,0
170414000100,170414000100,2017,Illinois,1704140,584,45.300,0.000,0.000,3622261.500,0,0,0,0,0
170414000101,170414000101,2017,Illinois,1704140,518,44.300,0.000,0.000,3461245.750,0,0,0,0,0
170414000105,170414000105,2017,Illinois,1704140,903,68.330,0.000,0.000,5501013.500,0,0,0,0,0
170414000106,170414000106,2017,Illinois,1704140,976,77.330,0.000,0.000,5707745.000,0,0,0,0,0
170417000036,170417000036,2017,Illinois,1704170,37,2.000,0.000,0.000,343356.344,0,0,0,0,0
170417000110,170417000110,2017,Illinois,1704170,2004,104.780,11.900,1.000,20802934.000,1070,373,268,1005,0
170417000111,170417000111,2017,Illinois,1704170,1933,101.350,12.000,1.000,19759812.000,873,305,176,825,0
170417000113,170417000113,2017,Illinois,1704170,1861,93.730,13.000,1.000,19011004.000,975,291,275,923,0
170417000114,170417000114,2017,Illinois,1704170,2148,105.840,13.600,1.000,20559652.000,1185,330,277,1100,0
170417000115,170417000115,2017,Illinois,1704170,1900,102.480,11.800,1.000,19873346.000,868,289,150,802,0
170417000116,170417000116,2017,Illinois,1704170,144,18.700,2.000,0.500,2647010.750,0,0,0,0,0
170417000117,170417000117,2017,Illinois,1704170,1718,98.770,13.100,1.000,19948412.000,756,123,116,719,0
170417001965,170417001965,2017,Illinois,1704170,94,12.800,2.000,0.500,1658326.125,0,0,0,0,0
170417004679,170417004679,2017,Illinois,1704170,33,4.000,0.000,0.000,469671.500,0,0,0,0,0
170420000118,170420000118,2017,Illinois,1704200,73,12.000,0.000,0.000,767579.125,0,0,0,0,0
170423000119,170423000119,2017,Illinois,1704230,140,14.000,1.000,0.000,1030909.000,0,0,0,0,0
170426000120,170426000120,2017,Illinois,1704260,407,30.500,1.000,0.000,1429442.875,0,0,0,0,0
170426000121,170426000121,2017,Illinois,1704260,293,28.000,2.000,0.000,1623015.500,0,0,0,0,0
170426000140,170426000140,2017,Illinois,1704260,271,26.000,0.000,0.000,1210226.375,0,0,0,0,0
170426002588,170426002588,2017,Illinois,1704260,235,22.000,0.000,0.000,955196.062,0,0,0,0,0
170434000125,170434000125,2017,Illinois,1704340,167,11.000,0.000,0.000,576397.625,0,0,0,0,0
170444000130,170444000130,2017,Illinois,1704440,116,10.660,1.000,0.000,690895.125,0,0,0,0,0
170444004529,170444004529,2017,Illinois,1704440,163,11.660,1.000,0.000,576255.312,0,0,0,0,0
170444005139,170444005139,2017,Illinois,1704440,72,7.680,1.000,0.000,482161.875,0,0,0,0,0
170447000131,170447000131,2017,Illinois,1704470,322,25.000,1.000,1.000,970000.000,22,13,11,22,0
170447000132,170447000132,2017,Illinois,1704470,372,25.000,0.500,1.000,957000.000,0,0,0,0,0
170447004530,170447004530,2017,Illinois,1704470,179,9.000,0.500,1.000,487000.000,0,0,0,0,0
170447005624,170447005624,2017,Illinois,1704470,244,15.000,0.500,1.000,645000.000,0,0,0,0,0
170456000135,170456000135,2017,Illinois,1704560,228,16.000,0.000,0.000,1015122.438,0,0,0,0,0
170456000136,170456000136,2017,Illinois,1704560,241,19.000,1.000,0.000,1217929.000,0,0,0,0,0
170456000137,170456000137,2017,Illinois,1704560,180,14.000,1.000,0.000,1217929.000,0,0,0,0,0
170462000141,170462000141,2017,Illinois,1704620,297,19.000,0.000,0.000,1220801.000,0,0,0,0,0
170462000142,170462000142,2017,Illinois,1704620,379,28.000,1.000,0.000,1756414.000,58,33,20,20,0
170462004532,170462004532,2017,Illinois,1704620,360,23.000,0.000,0.000,1448743.000,0,0,0,0,0
170462005966,170462005966,2017,Illinois,1704620,302,17.000,0.000,0.000,965478.000,0,0,0,0,0
170468000040,170468000040,2017,Illinois,1704680,953,79.000,3.000,0.000,4732835.000,0,0,0,0,0
170468000143,170468000143,2017,Illinois,1704680,3906,250.000,11.000,0.000,16202789.000,589,162,87,489,0
170468000144,170468000144,2017,Illinois,1704680,991,73.000,3.000,0.000,5678703.500,0,0,0,0,0
170468000145,170468000145,2017,Illinois,1704680,273,26.000,0.000,0.000,1911480.125,0,0,0,0,0
170468000146,170468000146,2017,Illinois,1704680,823,52.000,0.000,0.000,2993761.250,0,0,0,0,0
170468000147,170468000147,2017,Illinois,1704680,555,37.000,0.000,0.000,2616953.250,0,0,0,0,0
170468000148,170468000148,2017,Illinois,1704680,553,41.000,0.000,0.000,3073490.750,0,0,0,0,0
170468000149,170468000149,2017,Illinois,1704680,963,72.000,3.000,0.000,5041403.500,0,0,0,0,0
170468000150,170468000150,2017,Illinois,1704680,374,26.000,0.000,0.000,1800727.875,0,0,0,0,0
170468000151,170468000151,2017,Illinois,1704680,394,36.000,0.000,0.000,2569214.250,0,0,0,0,0
170468000152,170468000152,2017,Illinois,1704680,667,48.000,0.000,0.000,2888223.500,0,0,0,0,0
170468000153,170468000153,2017,Illinois,1704680,575,36.000,0.000,0.000,2221881.000,0,0,0,0,0
170468000154,170468000154,2017,Illinois,1704680,738,51.000,0.000,0.000,3535140.500,0,0,0,0,0
170468000155,170468000155,2017,Illinois,1704680,297,23.000,0.000,0.000,1449268.875,0,0,0,0,0
170468000156,170468000156,2017,Illinois,1704680,251,20.000,0.000,0.000,1392912.625,0,0,0,0,0
170468005473,170468005473,2017,Illinois,1704680,335,27.000,0.000,0.000,2000008.250,0,0,0,0,0
170468005826,170468005826,2017,Illinois,1704680,334,19.000,0.000,0.000,-2.000,0,0,0,0,0
